UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,arrest_WEAPON20,arrest_DRUG20,arrest_LIQUOR20,arrest_WEAPON21,arrest_DRUG21,arrest_LIQUOR21,arrest_WEAPON22,arrest_DRUG22,arrest_LIQUOR22,arrest_FILTER20,arrest_FILTER21,arrest_FILTER22,crime_MURD20,crime_NEG_M20,crime_RAPE20,crime_FONDL20,crime_INCES20,crime_STATR20,crime_ROBBE20,crime_AGG_A20,crime_BURGLA20,crime_VEHIC20,crime_ARSON20,crime_MURD21,crime_NEG_M21,crime_RAPE21,crime_FONDL21,crime_INCES21,crime_STATR21,crime_ROBBE21,crime_AGG_A21,crime_BURGLA21,crime_VEHIC21,crime_ARSON21,crime_MURD22,crime_NEG_M22,crime_RAPE22,crime_FONDL22,crime_INCES22,crime_STATR22,crime_ROBBE22,crime_AGG_A22,crime_BURGLA22,crime_VEHIC22,crime_ARSON22,crime_FILTER20,crime_FILTER21,crime_FILTER22,discipline_WEAPON20,discipline_DRUG20,discipline_LIQUOR20,discipline_WEAPON21,discipline_DRUG21,discipline_LIQUOR21,discipline_WEAPON22,discipline_DRUG22,discipline_LIQUOR22,discipline_FILTER20,discipline_FILTER21,discipline_FILTER22,vawa_DOMEST20,vawa_DATING20,vawa_STALK20,vawa_DOMEST21,vawa_DATING21,vawa_STALK21,vawa_DOMEST22,vawa_DATING22,vawa_STALK22,vawa_FILTER20,vawa_FILTER21,vawa_FILTER22
105330021,"Northern Arizona University",108200,"NAU - Yuma","2020 South Avenue 8E",Yuma,AZ,85365,1,"Public, 4-year or above",10274,17812,28086,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1
105330025,"Northern Arizona University",108200,"NAU-Phoenix Bioscience Core","435 N 5th St",Phoenix,AZ,85004,1,"Public, 4-year or above",10274,17812,28086,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349001,"Northland Pioneer College",1186200,"Main Campus - Painted Desert - PDC","2251 E. Navajo Blvd.",Holbrook,AZ,860250610,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349002,"Northland Pioneer College",1186200,"Little Colorado Campus - LCC","1400 E. Third St.",Winslow,AZ,860479998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349003,"Northland Pioneer College",1186200,"Silver Creek Campus - SCC","1610 S. Main St.",Snowflake,AZ,859379998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349004,"Northland Pioneer College",1186200,"White Mountain Campus - WMC","1001 W. Duece of Clubs","Show Low",AZ,859019998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
105349006,"Northland Pioneer College",1186200,"Hopi Center","State HIghway 264 at Junction to Hopi Jr/Sr High School","Keams Canyon",AZ,860349998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349007,"Northland Pioneer College",1186200,"Kayenta Center","1/4 mile North on Highway 163",Kayenta,AZ,860339998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349008,"Northland Pioneer College",1186200,"Springerville/Eagar Center","940 E. Maricopa St.",Springerville,AZ,859389998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
105349009,"Northland Pioneer College",1186200,"St. Johns Center","65 West 3rd South","Saint Johns",AZ,859369998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105349010,"Northland Pioneer College",1186200,"Whiteriver Center","720 S. Chief",Whiteriver,AZ,859419998,4,"Public, 2-year",991,1749,2740,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105428001,"Phoenix College",107800,"Phoenix College","1202 W Thomas Rd",Phoenix,AZ,85013,4,"Public, 2-year",3519,6130,9649,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105428002,"Phoenix College",107800,"Phoenix College Downtown","640 N 1st Avenue",Phoenix,AZ,85003,4,"Public, 2-year",3519,6130,9649,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105428003,"Phoenix College",107800,"Center For Nursing Excellence","3700 North 3rd Ave",Phoenix,AZ,85013,4,"Public, 2-year",3519,6130,9649,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525001,"Pima Community College",726600,"West Campus","2202 W. Anklam Rd.",Tucson,AZ,857090001,4,"Public, 2-year",6575,8718,15293,0,0,1,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
105525002,"Pima Community College",726600,"Downtown Campus","1255 N. Stone Ave.",Tucson,AZ,857073000,4,"Public, 2-year",6575,8718,15293,0,9,2,0,4,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,1,1
105525005,"Pima Community College",726600,"East Campus","8181 E. Irvington Rd.",Tucson,AZ,857094000,4,"Public, 2-year",6575,8718,15293,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525006,"Pima Community College",726600,"Desert Vista Campus","5901 S. Calle Santa Cruz",Tucson,AZ,857096000,4,"Public, 2-year",6575,8718,15293,0,3,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
105525008,"Pima Community College",726600,"Northwest Campus","7600 N. Shannon",Tucson,AZ,857095200,4,"Public, 2-year",6575,8718,15293,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525010,"Pima Community College",726600,"El Rio Adult Education Center","1390 W. Speedway Blvd.",Tucson,AZ,85709,4,"Public, 2-year",6575,8718,15293,0,0,0,0,4,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525011,"Pima Community College",726600,"El Pueblo Adult Education Center","101 W. Irvington Rd.",Tucson,AZ,85709,4,"Public, 2-year",6575,8718,15293,0,2,0,0,2,0,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525015,"Pima Community College",726600,"Aviation Technology Center","7211 S. Park",Tucson,AZ,857095500,4,"Public, 2-year",6575,8718,15293,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525016,"Pima Community College",726600,"29th Street Coalition Center","4355 S. Calle Aurora",Tucson,AZ,857095520,4,"Public, 2-year",6575,8718,15293,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105525017,"Pima Community College",726600,"Maintenance and Security","6680 S. Country Club",Tucson,AZ,857091740,4,"Public, 2-year",6575,8718,15293,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,1,1
105534001,"Pima Medical Institute-Tucson",2217100,"Tucson Campus","2121 N. Craycroft Road, Building 1",TUCSON,AZ,85712,3,"Private for-profit, 4-year or above",505,2084,2589,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105543001,"Pima Medical Institute-Albuquerque",3678300,"Albuquerque Campus","4400 Cutler Avenue NE",ALBUQUERQUE,NM,87110,6,"Private for-profit, 2-year",111,579,690,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105589001,"Prescott College",2065300,"Prescott College","220 GROVE AVE",PRESCOTT,AZ,86301,2,"Private nonprofit, 4-year or above",244,725,969,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,23,0,6,12,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1
105659001,"Refrigeration School Inc",1168900,"Main Campus","4210 E WASHINGTON STREET",PHOENIX,AZ,850341816,6,"Private for-profit, 2-year",916,90,1006,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668001,"Rio Salado College",2177500,"Main Campus-Tempe","2323 W 14TH ST",Tempe,AZ,852816950,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668002,"Rio Salado College",2177500,"Rio Salado College, Surprise","12535 Smokey Drive",Surprise,AZ,85378,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668005,"Rio Salado College",2177500,"Rio Salado College - Avondale","420 North Central Avenue",Avondale,AZ,85323,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668006,"Rio Salado College",2177500,"Rio Salado College - Downtown","619 North 7th Avenue",Phoenix,AZ,85007,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668008,"Rio Salado College",2177500,"Rio Salado College - Southern","3320 South Price Road",Tempe,AZ,85282,4,"Public, 2-year",6879,10199,17078,0,0,1,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668009,"Rio Salado College",2177500,"Rio Salado College - Luke Air Force Base","7383 North Litchfield Road, 56th Mission Support Center, Room 3138",Glendale,AZ,85309,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668010,"Rio Salado College",2177500,"Rio Salado College - Northern","1715 West Northern Avenue",Phoenix,AZ,85021,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668011,"Rio Salado College",2177500,"Rio Salado College - East Valley Veterans Educational Center","3320 South Price Road",Tempe,AZ,85282,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105668013,"Rio Salado College",2177500,"Rio Salado College- Thomas","3631 W. Thomas Rd",Phoenix,AZ,85019,4,"Public, 2-year",6879,10199,17078,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105677001,"Roberto-Venn School of Luthiery",2113800,"Main Campus","1012 NW Grand Ave",PHOENIX,AZ,85007,9,"Private for-profit, less-than 2-year",26,1,27,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105747001,"Scottsdale Community College",830400,"Main Campus","9000 E CHAPARRAL RD",SCOTTSDALE,AZ,85256,4,"Public, 2-year",3115,3950,7065,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
105792001,"South Mountain Community College",2146600,"SOUTH MOUNTAIN COMMUNITY COLLEGE","7050 S 24TH ST",PHOENIX,AZ,85042,4,"Public, 2-year",1539,2167,3706,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105792002,"South Mountain Community College",2146600,"Guadalupe Campus","9233 South Avenida del Yaqui",Guadalupe,AZ,85283,4,"Public, 2-year",1539,2167,3706,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105792004,"South Mountain Community College",2146600,"Laveen Campus","7900 South 43rd Avenue",Laveen,AZ,85339,4,"Public, 2-year",1539,2167,3706,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
105899001,"Arizona Christian University",711300,"Arizona Christian University","1 W. Firestorm Way",Glendale,AZ,85306,2,"Private nonprofit, 4-year or above",654,428,1082,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15,7,0,10,15,0,14,4,1,1,1,6,5,0,0,0,0,0,0,0,1,1,1
106041001,"Universal Technical Institute of Arizona Inc",822100,"Universal Technical Institute of Arizona, Inc.","10695 West Pierce Street, Suite 100",Avondale,AZ,85323,6,"Private for-profit, 2-year",1864,108,1972,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106148001,"Yavapai College",107900,"Yavapai College - Prescott Campus","1100 E Sheldon St",Prescott,AZ,86301,4,"Public, 2-year",2967,4030,6997,2,0,0,1,0,10,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106148002,"Yavapai College",107900,"Yavapai College -Verde Valley Campus","601 Black Hills Dr.",Clarkdale,AZ,86324,4,"Public, 2-year",2967,4030,6997,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106148003,"Yavapai College",107900,"Yavapai College - Chino Agribusiness","2275 Old Home Manor Drive","Chino Valley",AZ,86323,4,"Public, 2-year",2967,4030,6997,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106148004,"Yavapai College",107900,"Yavapai College - Prescott Valley Extension","3800 N Glassford Hill","Prescott Valley",AZ,86314,4,"Public, 2-year",2967,4030,6997,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106148005,"Yavapai College",107900,"Yavapai College - Sedona Center","4215 Arts Village Dr",Sedona,AZ,86336,4,"Public, 2-year",2967,4030,6997,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106148006,"Yavapai College",107900,"Yavapai College - CTEC Campus","220 Ruger Rd Ste.1",Prescott,AZ,86301,4,"Public, 2-year",2967,4030,6997,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106245001,"University of Arkansas at Little Rock",110100,"University of Arkansas, Little Rock","2801 S UNIVERSITY AVE","LITTLE ROCK",AR,72204,1,"Public, 4-year or above",3175,5022,8197,1,3,0,0,3,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,4,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,5,0,3,7,1,1,3,1,1,1,3,1,1,1,0,0,0,0,1,1,1,1
106245002,"University of Arkansas at Little Rock",110100,"William H. Bowen School of Law","1201 McMath Avenue","Little Rock",AR,72202,1,"Public, 4-year or above",3175,5022,8197,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106245004,"University of Arkansas at Little Rock",110100,"Clinton School of Public Service","1200 President Clinton Avenue","Little Rock",AR,72201,1,"Public, 4-year or above",3175,5022,8197,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106263001,"University of Arkansas for Medical Sciences",110900,"University of Arkansas for Medical Sciences","4301 W MARKHAM SLOT 583","LITTLE ROCK",AR,72205,1,"Public, 4-year or above",921,2319,3240,2,2,0,4,7,0,0,4,0,1,1,1,0,0,1,2,0,0,0,4,1,4,0,0,0,3,4,0,0,0,1,4,4,0,0,0,0,4,0,0,0,2,6,3,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,8,0,4,1,1,1
106263002,"University of Arkansas for Medical Sciences",110900,"UAMS Northwest","1125 N. College Ave.",Fayetteville,AR,72703,1,"Public, 4-year or above",921,2319,3240,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106306001,"Arkansas Baptist College",108700,"Arkansas Baptist College","1600 Martin Luther King Drive","LITTLE ROCK",AR,722026099,2,"Private nonprofit, 4-year or above",381,116,497,0,0,0,0,6,0,4,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,1,0,0,0,3,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106315001,"Arkansas Beauty School-Little Rock",3005100,"Main Campus","8521 Geyer Springs Road Unit 30","LITTLE ROCK",AR,72209,9,"Private for-profit, less-than 2-year",2,96,98,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106324001,"Arkansas Beauty College",3997300,"Arkansas Beauty College","109 N Commerce St",Russellville,AR,72801,9,"Private for-profit, less-than 2-year",1,28,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
106342001,"Lyon College",108800,"Main Campus","2300 HIGHLAND ROAD",BATESVILLE,AR,72501,2,"Private nonprofit, 4-year or above",295,201,496,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,1,1,0,0,4,0,11,11,0,7,4,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1
